side,context,entry_time,exit_time,entry_price,exit_price,exit_reason,profit_target_pct,stop_pct,pnl_pct,bars_held
long,upper,2024-11-27 12:44:59.999000-03:00,2024-11-27 20:02:59.999000-03:00,3574.6919974810958,3681.9327574055287,target_hit,3.0,2.0,3.000000000000002,438
long,upper,2024-11-30 03:10:59.999000-03:00,2024-11-30 07:58:59.999000-03:00,3711.2856764892335,3637.059962959449,stop_hit,3.0,2.0,-1.9999999999999973,288
long,upper,2024-11-30 17:52:59.999000-03:00,2024-12-02 01:21:59.999000-03:00,3711.2856764892335,3653.180338244617,opposite_signal,3.0,2.0,-1.565639061759928,1890
short,upper,2024-12-02 01:21:59.999000-03:00,2024-12-03 10:56:59.999000-03:00,3653.180338244617,3543.5849280972784,target_hit,3.0,2.0,3.0,2015
short,lower,2024-12-02 05:20:59.999000-03:00,2024-12-03 11:34:59.999000-03:00,3631.817417492453,3522.862894967679,target_hit,3.0,2.0,3.0000000000000084,1814
short,lower,2024-12-03 11:35:59.999000-03:00,2024-12-03 11:50:59.999000-03:00,3508.2387869059403,3578.403562644059,stop_hit,3.0,2.0,-2.0,15
long,upper,2024-12-04 04:41:59.999000-03:00,2024-12-04 12:23:59.999000-03:00,3713.4112130940593,3824.813549486881,target_hit,3.0,2.0,3.0,462
long,upper,2024-12-04 12:23:59.999000-03:00,2024-12-04 13:50:59.999000-03:00,3827.7329680493453,3751.1783086883584,stop_hit,3.0,2.0,-2.000000000000002,87
long,lower,2024-12-04 22:33:59.999000-03:00,2024-12-05 05:33:59.999000-03:00,3809.4465279878596,3923.7299238274954,target_hit,3.0,2.0,3.0000000000000027,420
long,upper,2024-12-04 15:07:59.999000-03:00,2024-12-05 08:32:59.999000-03:00,3827.7329680493453,3942.564957090826,target_hit,3.0,2.0,3.0000000000000036,1045
short,lower,2024-12-05 19:28:59.999000-03:00,2024-12-05 19:31:59.999000-03:00,3757.3180559757197,3809.4465279878596,opposite_signal,3.0,2.0,-1.3873851304452005,4
long,lower,2024-12-05 19:31:59.999000-03:00,2024-12-06 03:25:59.999000-03:00,3809.4465279878596,3923.7299238274954,target_hit,3.0,2.0,3.0000000000000027,474
long,upper,2024-12-06 11:54:59.999000-03:00,2024-12-06 17:11:59.999000-03:00,3965.83194402428,4084.8069023450084,target_hit,3.0,2.0,3.0000000000000036,317
short,lower,2024-12-09 04:08:59.999000-03:00,2024-12-09 17:19:59.999000-03:00,3893.414837576711,3776.6123924494095,target_hit,3.0,2.0,3.0,791
short,lower,2024-12-09 17:25:59.999000-03:00,2024-12-09 18:03:59.999000-03:00,3768.4035024724244,3655.3513973982517,target_hit,3.0,2.0,2.9999999999999987,38
short,lower,2024-12-09 18:05:59.999000-03:00,2024-12-09 18:06:59.999000-03:00,3508.495624044603,3578.665536525495,stop_hit,3.0,2.0,-1.9999999999999976,1
short,upper,2024-12-09 18:11:59.999000-03:00,2024-12-09 18:36:59.999000-03:00,3664.187187977698,3737.470931737252,stop_hit,3.0,2.0,-2.000000000000001,25
short,upper,2024-12-09 19:09:59.999000-03:00,2024-12-09 19:22:59.999000-03:00,3664.187187977698,3554.261572338367,target_hit,3.0,2.0,3.0000000000000075,13
short,lower,2024-12-10 00:12:59.999000-03:00,2024-12-10 03:26:59.999000-03:00,3656.5020539479688,3729.6320950269283,stop_hit,3.0,2.0,-2.000000000000003,194
short,lower,2024-12-10 11:59:59.999000-03:00,2024-12-10 13:10:59.999000-03:00,3656.5020539479688,3546.8069923295297,target_hit,3.0,2.0,2.9999999999999987,71
short,upper,2024-12-10 18:51:59.999000-03:00,2024-12-11 08:17:59.999000-03:00,3643.192294831377,3716.0561407280043,stop_hit,3.0,2.0,-1.9999999999999987,806
long,upper,2024-12-11 17:42:59.999000-03:00,2024-12-12 00:54:59.999000-03:00,3831.7622161303507,3946.7150826142615,target_hit,3.0,2.0,3.000000000000008,432
